prompt_id,prompt,category,difficulty,expected_reasoning,domain,constraint_count,estimated_complexity,output_format,source,augmentation_band,prompt_length,word_count,estimated_input_tokens,contains_code,contains_math,contains_json,contains_markdown,contains_numbers,contains_question,reasoning_score,technical_complexity,reasoning_depth,task_complexity,constraint_complexity,context_complexity,complexity_score,constraint_density,requested_format,presence_of_tables,sql_indicators,api_keywords,system_design_keywords,algorithmic_complexity,dependency_between_subtasks,multi_turn_context,code_indicators,math_indicators,routing_score,routing_confidence,local_latency_ms,remote_latency_ms,local_cost,remote_cost,local_quality_score,remote_quality_score,local_llm_quality,remote_llm_quality,local_heuristic_quality,remote_heuristic_quality,local_tokens,remote_tokens,label
imported_75-1,"Write a short, lighthearted paragraph inspired by Market Research and market research.",creative_writing,easy,low,product_development,0,0.0667,text,10k_chatbot_prompts,under_100,86,12,22,0,0,0,0,0,0,1,0.0,0.0,0.25,0.0,0.0519,0.0667,0.0,text,0,0,0,0,0,0,0,0,0,5,High,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,LOCAL
gen_001214,"Compose a reflective story in which classroom becomes a symbol for changing attendance. Include a realistic constraint and one exception case. Format the response as JSON object. Use enough detail to support a robust answer, including context, assumptions, and acceptance criteria. Make assumptions explicit for auditability. Compare risks, trade-offs, and mitigations. Return the core result using the requested schema. Mark any facts that would need external verification.",creative_writing,medium,high,education,0,0.7136,json,existing_project,under_100,474,67,119,1,0,0,0,0,1,7,0.4301,0.7,0.75,0.38,0.15,0.7136,0.029850746268656716,json,0,1,1,0,0,0,0,1,0,58,High,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,REMOTE
imported_648-10,Show a small Python example that represents analytics. Keep it beginner-friendly.,coding,easy,low,digital_branding,0,0.1577,code,10k_chatbot_prompts,under_100,81,11,21,1,0,0,0,0,0,2,0.304,0.0,0.25,0.0,0.0503,0.1577,0.0,code,0,0,0,0,0,0,0,1,0,15,Medium,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,LOCAL
imported_640-2,Why is Reserved Instances useful when studying Reserved Instance Purchasing? Give one everyday example.,reasoning,easy,low,cloud_cost_optimization,0,0.0671,text,10k_chatbot_prompts,under_100,103,14,26,0,0,0,0,0,1,1,0.0,0.0,0.25,0.0,0.0581,0.0671,0.0,text,0,0,0,0,0,0,0,0,0,10,High,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,LOCAL
gen_002086,"Compose a reflective story in which control condition becomes a symbol for changing effect size. Include interacting constraints, uncertainty, and second-order effects. Format the response as YAML block. Compare risks, trade-offs, and mitigations. Return the core result using the requested schema. Mark any facts that would need external verification. Use accessible language for a mixed-expertise audience. Context: I am preparing material about research for a real project. The audience includes people with different levels of experience, so the response needs to be precise without assuming unstated background. In the section involving compose, connect it naturally to reflective. Develop sensory detail, character motivation, and consequences without exposition dumps. Maintain established voice, chronology, and continuity while advancing the central conflict. In the section involving reflective, connect it naturally to control. Develop sensory detail, character motivation, and consequences without exposition dumps. Maintain established voice, chronology, and continuity while advancing the central conflict. In the section involving control, connect it naturally to condition. Develop sensory detail, character motivation, and consequences without exposition dumps. Maintain established voice, chronology, and continuity while advancing the central conflict. In the section involving condition, connect it naturally to becomes. Develop sensory detail, character motivation, and consequences without exposition dumps. Maintain established voice, chronology, and continuity while advancing the central conflict. In the section involving becomes, connect it naturally to symbol. Develop sensory detail, character motivation, and consequences without exposition dumps. Maintain established voice, chronology, and continuity while advancing the central conflict. In the section involving symbol, connect it naturally to changing. Develop sensory detail, character motivation, and consequences without exposition dumps. Maintain established voice, chronology, and continuity while advancing the central conflict. In the section involving changing, connect it naturally to effect. Develop sensory detail, character motivation, and consequences without exposition dumps. Maintain established voice, chronology, and continuity while advancing the central conflict. In the section involving effect, connect it naturally to interacting. Develop sensory detail, character motivation, and consequences without exposition dumps. Maintain established voice, chronology, and continuity while advancing the central conflict. In the section involving interacting, connect it naturally to constraints. Develop sensory detail, character motivation, and consequences without exposition dumps. Maintain established voice, chronology, and continuity while advancing the central conflict. In the section involving constraints, connect it naturally to uncertainty. Develop sensory detail, character motivation, and consequences without exposition dumps. Maintain established voice, chronology, and continuity while advancing the central conflict. In the section involving uncertainty, connect it naturally to second-order. Develop sensory detail, character motivation, and consequences without exposition dumps. Maintain established voice, chronology, and continuity while advancing the central conflict. In the section involving second-order,.",creative_writing,medium,medium,research,0,0.6358,yaml,existing_project,250-500,3432,433,858,1,0,0,0,0,1,6,0.624,0.5103,0.75,0.38,0.1427,0.6358,0.0023094688221709007,yaml,0,1,1,0,0,1,0,1,0,64,High,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,REMOTE
imported_85-5,"Design and implement a production-ready component for E-commerce SEO using E-commerce SEO, keyword research, on-page optimization, technical SEO, content marketing. Explain the architecture, data structures, error handling, tests, performance trade-offs, security concerns, and deployment strategy.",coding,medium,medium,search_engine_optimization,0,0.5416,text,10k_chatbot_prompts,under_100,298,35,75,0,0,0,0,0,1,5,0.3883,0.455,0.93,0.0,0.2573,0.5416,0.0,text,0,0,0,1,0,0,0,0,0,46,High,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,REMOTE
imported_817-6,"Summarize this in two sentences: Neuroplasticity and Mental Health covers neuroplasticity, mental health, cognitive behavioral therapy, mindfulness, neurofeedback.",summarization,easy,low,neuroplasticity,0,0.0563,text,10k_chatbot_prompts,under_100,163,18,41,0,0,0,0,0,0,1,0.0,0.0,0.2,0.0,0.0788,0.0563,0.0,text,0,0,0,0,0,0,0,0,0,8,High,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,LOCAL
imported_331-3,Give me three story ideas that use Transportation Studies as a backdrop.,creative_writing,easy,low,urban_studies,0,0.0661,text,10k_chatbot_prompts,under_100,72,12,18,0,0,0,0,0,0,1,0.0,0.0,0.25,0.0,0.0453,0.0661,0.0,text,0,0,0,0,0,0,0,0,0,5,High,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,LOCAL
imported_758-9,"Review a proposed Mindfulness and Break Reminders service that depends on mindfulness, break reminders, screen time management, meditation, breathing exercises. Find correctness and scalability risks, propose concrete code-level fixes, and provide a test and observability plan.",coding,medium,medium,screen_time_management,0,0.3795,code,10k_chatbot_prompts,under_100,278,36,70,0,0,0,0,0,0,4,0.6106,0.0,0.75,0.0,0.1103,0.3795,0.0,code,0,0,0,0,0,0,0,0,0,36,High,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,REMOTE
gen_005313,"Write production-ready code for a principal investigator that processes a literature review involving dataset and handles reproducibility issue. Include a realistic constraint and one exception case. Format the response as plain paragraphs. Use enough detail to support a robust answer, including context, assumptions, and acceptance criteria. Return the core result using the requested schema. Mark any facts that would need external verification. Use accessible language for a mixed-expertise audience. Context: I am preparing material about research for a real project. The audience includes people with different levels of experience, so the response needs to be precise without assuming unstated background. For production-ready, describe the underlying mechanism and assumptions. Relate it to principal, show representative interfaces or pseudocode where useful, and discuss validation, error handling, security, performance, and observability. Call out assumptions that would change the implementation. For principal, describe the realistic example and edge cases. Relate it to investigator, show representative interfaces or pseudocode where useful, and discuss validation, error handling, security, performance, and observability. Call out assumptions that would change the implementation. For investigator, describe the alternatives and decision criteria. Relate it to processes, show representative interfaces or pseudocode where useful, and discuss validation, error handling, security, performance, and observability. Call out assumptions that would change the implementation. For processes, describe the risks, limitations, and failure modes. Relate it to literature, show representative interfaces or pseudocode where useful, and discuss validation, error handling, security, performance, and observability. Call out assumptions that would change the implementation. For literature, describe the implementation sequence and dependencies. Relate it to review, show representative interfaces or pseudocode where useful, and discuss validation, error handling, security, performance, and observability. Call out assumptions that would change the implementation. For review, describe the testing or evidence needed to validate the result. Relate it to involving, show representative interfaces or pseudocode where useful, and discuss validation, error handling, security, performance, and observability. Call out assumptions that would change the implementation. For involving, describe the operational impact and maintenance concerns. Relate it to dataset, show representative interfaces or pseudocode where useful, and discuss validation, error handling, security, performance, and observability. Call out assumptions that would change the implementation. For dataset, describe the terminology that must remain consistent. Relate it to handles,.",coding,medium,medium,research,0,0.4621,code,existing_project,250-500,2858,372,715,1,0,0,0,0,1,5,0.7168,0.0,0.75,0.4,0.1441,0.4621,0.008064516129032258,code,0,1,1,0,0,0,0,1,0,57,High,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,REMOTE
