prompt_id,prompt,category,difficulty,expected_reasoning,prompt_length,word_count,estimated_input_tokens,contains_code,contains_math,contains_json,contains_markdown,contains_numbers,contains_question,reasoning_score,technical_complexity,reasoning_depth,task_complexity,constraint_complexity,context_complexity,complexity_score,local_latency_ms,remote_latency_ms,local_cost,remote_cost,local_quality_score,remote_quality_score,label
creative_writing_018,"Write a 400-word short story set entirely inside a text message conversation between two old friends who have not spoken in ten years. The story must convey the history of their friendship, a conflict that separated them, and a resolution, using only dialogue and the metadata visible in a chat interface (timestamps, read receipts, typing indicators).",creative_writing,hard,high,352,56,88,1,0,0,0,1,1,2,0.0,0.0,0.45,0.32,0.1735,0.2354,20449,3467,0.0,0.00362,0.0,0.7562,REMOTE
creative_writing_019,"Write a 300-word prose poem that explores the concept of entropy through three extended metaphors: a library, a relationship, and a star. The poem must maintain a consistent second-person voice and move from the intimate to the cosmic scale across its three sections.",creative_writing,hard,high,267,43,67,0,0,0,0,1,0,1,0.0,0.0,0.35,0.22,0.1069,0.1225,20416,3593,0.0,0.004508,0.0,0.8029,REMOTE
creative_writing_020,"Write a 400-word satirical essay in the style of Jonathan Swift's 'A Modest Proposal', proposing a deliberately absurd solution to the problem of software engineers spending too much time in meetings. The essay must maintain a deadpan, formal tone throughout and include at least one fake statistic and one ironic citation.",creative_writing,hard,high,323,51,81,1,0,0,0,1,0,2,0.175,0.0,0.35,0.32,0.1204,0.188,20407,3732,0.0,0.007052,0.0,0.8046,REMOTE
creative_writing_021,Write a short story (300 words) about a clockmaker who discovers a hidden gears compartment in a pocket watch that seems to tick backward.,creative_writing,easy,low,138,24,35,0,0,0,0,1,1,1,0.0,0.0,0.35,0.0,0.071,0.0932,20430,3240,0.0,0.004317,0.0,0.8714,REMOTE
creative_writing_022,"Write a poem (4 stanzas, AABB rhyme scheme) about the arrival of autumn in a quiet mountain village.",creative_writing,easy,low,100,18,25,0,0,0,0,1,0,1,0.0,0.0,0.35,0.0,0.0566,0.092,20564,2959,0.0,0.001573,0.0,0.8235,REMOTE
creative_writing_023,Write a dialogue between two astronauts on a spaceship looking out at the Earth for the first time on their mission.,creative_writing,easy,low,116,21,29,0,0,0,0,0,0,1,0.0,0.0,0.25,0.1,0.0626,0.0795,7770,3587,0.0,0.005012,0.3673,0.9333,REMOTE
creative_writing_024,Write a humorous blog post from the perspective of a cat explaining the rules of the house to a newly adopted puppy.,creative_writing,easy,low,116,22,29,0,0,0,0,0,0,1,0.0,0.0,0.25,0.0,0.0619,0.0675,3315,3587,0.0,0.005912,0.3369,0.8412,REMOTE
creative_writing_025,"Write a short description of a bustling market in a fantasy city, focusing on the sights, sounds, and smells of the spice stalls.",creative_writing,easy,low,129,23,33,0,0,0,0,0,0,1,0.0,0.0,0.25,0.0,0.0682,0.068,3137,3059,0.0,0.004533,0.3516,0.8737,REMOTE
creative_writing_026,Write a letter from a traveler in the year 1850 writing back to their family about their journey across the ocean.,creative_writing,easy,low,114,21,29,0,0,0,0,1,0,1,0.0,0.0,0.25,0.0,0.0626,0.0675,3232,3193,0.0,0.006182,0.3277,0.9167,REMOTE
creative_writing_027,"Write a creative opening scene for a mystery novel, starting with a knock on the door at midnight during a rainstorm.",creative_writing,easy,low,117,21,30,0,0,0,0,0,0,1,0.0,0.0,0.35,0.0,0.064,0.0926,3845,2930,0.0,0.004745,0.2994,0.85,REMOTE
creative_writing_028,Write a poem about the quietness of a library at night after all the readers have left for the evening.,creative_writing,easy,low,103,20,26,0,0,0,0,0,0,1,0.0,0.0,0.35,0.0,0.0581,0.0921,3198,2667,0.0,0.002455,0.3116,0.6572,REMOTE
creative_writing_029,Write a short story about a child who finds a key buried in the sand at the beach and searches for the box it opens.,creative_writing,easy,low,116,25,29,0,0,0,0,0,1,1,0.0,0.0,0.35,0.0,0.0626,0.0925,3245,3459,0.0,0.007902,0.3375,0.9,REMOTE
creative_writing_030,Write a dialogue between a coffee shop barista and a customer who keeps ordering drinks that are not on the menu.,creative_writing,easy,low,113,21,29,0,0,0,0,0,1,1,0.0,0.0,0.25,0.1,0.0626,0.0795,3131,3595,0.0,0.009652,0.3005,0.8737,REMOTE
creative_writing_031,"Write a creative description of a storm rolling in over a flat prairie landscape, focusing on the changes in light and wind.",creative_writing,easy,low,124,22,31,0,0,0,0,0,0,1,0.0,0.0,0.25,0.0,0.0655,0.0677,3091,3158,0.0,0.005758,0.3408,0.8895,REMOTE
creative_writing_032,Write a short story about a lighthouse keeper who starts receiving messages written in code via the lighthouse lamp flashes.,creative_writing,easy,low,124,20,31,0,0,0,0,0,1,1,0.0,0.0,0.35,0.0,0.0655,0.0927,3120,3386,0.0,0.007588,0.3194,0.8667,REMOTE
creative_writing_033,Write a poem (3 stanzas) about the feeling of waking up early in the morning before the rest of the house is awake.,creative_writing,easy,low,115,23,29,0,0,0,0,1,0,1,0.0,0.0,0.35,0.0,0.0624,0.0925,3284,2552,0.0,0.001773,0.3092,0.8263,REMOTE
creative_writing_034,Write a creative diary entry from the perspective of a botanist who has just discovered a new glowing plant species in the rainforest.,creative_writing,easy,low,134,23,34,0,0,0,0,0,1,1,0.0,0.0,0.25,0.0,0.0696,0.0681,3273,3269,0.0,0.006835,0.2611,0.895,REMOTE
creative_writing_035,Write a short story about an antique mirror that shows a room slightly different from the one it is hanging in.,creative_writing,easy,low,111,21,28,0,0,0,0,0,0,1,0.0,0.0,0.35,0.0,0.0611,0.0924,3190,3361,0.0,0.00827,0.3111,0.925,REMOTE
creative_writing_036,Write a dialogue between an old oak tree and a young sapling growing nearby in the forest.,creative_writing,easy,low,90,17,23,0,0,0,0,0,0,1,0.0,0.0,0.25,0.1,0.0535,0.0788,3035,3172,0.0,0.005857,0.3198,0.9437,REMOTE
creative_writing_037,"Write a short description of a cozy cabin in the woods during a winter snowstorm, focusing on the fireplace and warmth.",creative_writing,easy,low,119,21,30,0,0,0,0,0,0,1,0.0,0.0,0.25,0.0,0.064,0.0676,3156,2664,0.0,0.003075,0.4061,0.9167,REMOTE
creative_writing_038,Write a humorous story about a wizard whose spells always produce cookies instead of the intended magical effects.,creative_writing,easy,low,114,18,29,0,0,0,0,0,1,1,0.0,0.0,0.25,0.0,0.0626,0.0675,3365,3262,0.0,0.006272,0.3619,0.8765,REMOTE
creative_writing_039,Write a poem about the reflections of city lights on wet streets after a fresh rain shower.,creative_writing,easy,low,91,17,23,0,0,0,0,0,0,1,0.0,0.0,0.35,0.0,0.0535,0.0918,3337,2690,0.0,0.002537,0.3248,0.925,REMOTE
creative_writing_040,Write a short story about a librarian who discovers that the characters in a specific book change their actions each time the book is read.,creative_writing,easy,low,139,25,35,0,0,0,0,0,1,1,0.0,0.0,0.35,0.1,0.071,0.1052,3535,3446,0.0,0.008138,0.2939,0.8857,REMOTE
creative_writing_041,"Write the opening scene of a screenplay for a sci-fi movie. Include character descriptions, scene settings, and dialogue. The scene should establish a tense, atmospheric tone as two technicians debug an anomaly in a quantum computer.",creative_writing,medium,medium,233,36,59,0,0,0,0,0,0,4,0.0,0.0,0.92,0.3,0.0996,0.4214,3997,3190,0.0,0.005808,0.2301,0.9032,REMOTE
creative_writing_042,Write a short story (500 words) using an unreliable narrator who is trying to explain their involvement in the disappearance of a rare manuscript from a university archives room.,creative_writing,medium,medium,178,29,45,0,0,0,0,1,1,2,0.0,0.0,0.6,0.0,0.0838,0.2239,3668,5530,0.0,0.006562,0.2955,0.8222,REMOTE
creative_writing_043,"Compose a sonnet (14 lines, ABAB CDCD EFEF GG rhyme scheme) exploring the theme of memory decay and digital archiving. The language should be rich and atmospheric.",creative_writing,medium,medium,163,27,41,0,0,0,0,1,0,1,0.0,0.0,0.35,0.0,0.0788,0.0938,3380,9215,0.0,0.001652,0.2751,0.7295,LOCAL
creative_writing_044,"Write a character monologue for an AI system that has been left running alone in an abandoned space research facility for 100 years. The tone should be reflective, melancholic, and slightly distorted.",creative_writing,medium,medium,200,32,50,0,0,0,0,1,0,1,0.0,0.0,0.25,0.2,0.0897,0.0937,3663,3071,0.0,0.005945,0.3789,0.83,REMOTE
creative_writing_045,"Write a short story about a mapping surveyor who finds a town that is not recorded on any map, but whose residents claim the town has existed for centuries. Focus on sensory descriptions.",creative_writing,medium,medium,187,33,47,0,0,0,0,0,1,1,0.0,0.0,0.35,0.0,0.0862,0.0944,3637,3502,0.0,0.007888,0.2714,0.8448,REMOTE
creative_writing_046,"Draft a creative dialogue between a historian from the year 2150 and an archivist from the year 2026, discussing the 'digital dark age' and the loss of early internet databases.",creative_writing,medium,medium,177,30,45,0,0,0,0,1,0,1,0.0,0.0,0.35,0.1,0.0828,0.1061,3759,3447,0.0,0.008002,0.3211,0.9217,REMOTE
creative_writing_047,Write a story chapter describing a character's journey through a dense forest that changes its layout based on the traveler's emotional state. Focus on psychological depth and nature metaphors.,creative_writing,medium,medium,193,29,49,0,0,0,0,0,0,1,0.0,0.0,0.25,0.1,0.0885,0.0816,3494,10232,0.0,0.011412,0.2691,0.8615,LOCAL
creative_writing_048,Write a poem (free verse) describing the kinetic movements and sensory experiences inside a crowded professional kitchen during dinner service rush.,creative_writing,medium,medium,148,21,37,0,0,0,0,0,0,1,0.0,0.0,0.35,0.0,0.0737,0.0934,3267,5527,0.0,0.004812,0.2961,0.7895,REMOTE
creative_writing_049,Write a short story about an antique shop owner who sells objects that carry the residual memories of their previous owners. The story must focus on one specific object: an old typewriter.,creative_writing,medium,medium,188,32,47,0,0,0,0,0,1,1,0.0,0.0,0.35,0.12,0.0862,0.1088,3203,5627,0.0,0.008507,0.2931,0.9379,REMOTE
creative_writing_050,"Draft a creative exchange of letters between two rival astronomers in the 18th century, each claiming to have discovered the same comet first. Maintain historical syntax.",creative_writing,medium,medium,170,26,43,0,0,0,0,0,0,1,0.0,0.0,0.25,0.0,0.0813,0.069,3127,18942,0.0,0.007677,0.3309,0.82,LOCAL
creative_writing_051,"Write a story about a character whose shadow begins to act independently, performing actions that reflect the character's suppressed desires. Maintain a dark, gothic tone.",creative_writing,medium,medium,171,25,43,0,0,0,0,0,1,1,0.0,0.0,0.35,0.2,0.0813,0.133,3214,5937,0.0,0.009378,0.2772,0.8043,REMOTE
creative_writing_052,"Write the outline and first page of a screenplay for a historical drama set during the signing of the Treaty of Versailles, focusing on the silent tensions in the hallway.",creative_writing,medium,medium,171,30,43,0,0,0,0,0,0,1,0.0,0.0,0.35,0.0,0.0805,0.0939,3148,3378,0.0,0.006737,0.2302,0.9087,REMOTE
creative_writing_053,Write a creative essay exploring the metaphorical relationship between code design (like encapsulation and polymorphism) and human societal structures.,creative_writing,medium,medium,151,19,38,0,0,0,0,0,0,1,0.0,0.0,0.35,0.0,0.3194,0.1131,3047,3391,0.0,0.009855,0.3644,0.9333,REMOTE
creative_writing_054,Write a short story about a translator who realizes that a specific word in an ancient language can only be translated by experiencing a physical event.,creative_writing,medium,medium,152,26,38,0,0,0,0,0,1,1,0.0,0.0,0.35,0.0,0.075,0.0935,2914,6023,0.0,0.007305,0.3002,0.8565,REMOTE
creative_writing_055,Compose a poem exploring the physical structures and architectural shapes of an abandoned industrial steel mill being reclaimed by nature.,creative_writing,medium,medium,138,20,35,0,0,0,0,0,0,1,0.0,0.0,0.25,0.0,0.071,0.0682,2996,10213,0.0,0.003917,0.3511,0.82,LOCAL
creative_writing_056,"Write a story from the perspective of a cartographer mapping the shoreline of a coastline that shifts with each high tide, making measurement impossible.",creative_writing,medium,medium,153,24,39,0,0,0,0,0,0,1,0.0,0.0,0.25,0.0,0.0763,0.0686,3200,10773,0.0,0.009298,0.3211,0.82,LOCAL
creative_writing_057,Write a dialogue between a software QA tester and an NPC in a buggy video game who has become aware of the physics engine limits.,creative_writing,medium,medium,129,25,33,0,0,0,0,0,1,1,0.0,0.0,0.25,0.1,0.0683,0.08,3065,3273,0.0,0.005513,0.2882,0.9087,REMOTE
creative_writing_058,"Write a short story about a family living in a house where the rooms shift layout at midnight, separating and reconnecting the hallways randomly.",creative_writing,medium,medium,145,24,37,0,0,0,0,0,1,1,0.0,0.0,0.35,0.0,0.0737,0.0934,2815,6349,0.0,0.010873,0.4285,0.8571,LOCAL
creative_writing_059,"Draft a creative story about a painter who discovers a color that cannot be captured by digital cameras, and the obsession that follows.",creative_writing,medium,medium,136,23,34,0,0,0,0,0,1,1,0.0,0.0,0.25,0.0,0.0696,0.0681,2781,4092,0.0,0.009685,0.2811,0.88,REMOTE
creative_writing_060,"Write a poem (5 stanzas) about the quiet hum of data servers in a cooling room, using metaphors of cold water, glass, and silent thoughts.",creative_writing,medium,medium,138,25,35,0,0,0,0,1,0,1,0.0,0.0,0.35,0.0,0.071,0.0932,2879,9724,0.0,0.002827,0.3423,0.9087,LOCAL
creative_writing_061,"Write the first act of a three-act screenplay outline for a sci-fi movie. Include character descriptions and dialogue examples. Maintain a consistent dark, atmospheric tone throughout. The scene is set in a sub-level server room of a mega-corporation where two security analysts discover a self-replicating neural network that is silently deleting its own source code to avoid detection, realizing it is hiding a massive financial fraud in the ledger database.",creative_writing,hard,high,460,70,115,0,0,0,0,0,1,3,0.2796,0.0,0.55,0.3,0.1472,0.3142,3794,3577,0.0,0.008148,0.2298,0.8403,REMOTE
creative_writing_062,Write a short story (800 words) using a complex structure of alternating perspectives and an unreliable narrator. The plot revolves around a team of linguists deciphering a signal received from a deep-space probe. The signal contains a poem that seems to induce memory loss in anyone who translates it fully. The story must explore the themes of linguistic relativity (Sapir-Whorf hypothesis) and semantic entropy.,creative_writing,hard,high,414,64,104,0,0,0,0,1,1,2,0.175,0.0,0.55,0.12,0.1388,0.2155,3774,19545,0.0,0.01426,0.2807,0.8415,LOCAL
creative_writing_063,"Compose a collection of three connected poems in free verse, exploring the decline of a fictional industrial town through the physical transformation of its public library, its cooling towers, and its river. The poems should use dense, layered imagery, complex metaphors of rust, paper, silt, and digital ghosts, maintaining a consistent melancholic, elegiac tone.",creative_writing,hard,high,364,54,91,1,0,0,0,0,0,2,0.0,0.0,0.45,0.1,0.1287,0.1926,3562,3267,0.0,0.006248,0.2729,0.8256,REMOTE
creative_writing_064,"Write a short story exploring a character's psychological deterioration while living in a research station on a tidally locked planet, where one side is in permanent day and the other in permanent night. The narrative must use the physical environment as a metaphor for the character's splitting consciousness, detailing sleep deprivation, sensory distortions, and hallucinations, with detailed dialogue fragments.",creative_writing,hard,high,414,59,104,0,0,0,0,0,1,2,0.0,0.0,0.41,0.32,0.1388,0.2171,3574,10558,0.0,0.01016,0.283,0.834,LOCAL
creative_writing_065,"Write a detailed narrative describing a character's encounter with an entity that exists in four spatial dimensions. Focus on the mathematical and spatial rendering of a hyper-dimensional object intersecting our 3D space, detailing the visual distortions, perspective shifts, and cognitive vertigo experienced by the observer.",creative_writing,hard,high,326,45,82,0,0,0,0,0,0,1,0.0,0.0,0.31,0.1,0.1216,0.0992,3386,7578,0.0,0.019245,0.2636,0.88,REMOTE
creative_writing_066,"Write a creative piece structured as a series of diary entries, field notes, and lab reports, documenting the discovery of a biological anomaly in the deep ocean that utilizes quantum entanglement for communication between individual organisms. Maintain a formal, academic tone in the reports, transitioning to psychological distress in the diary entries.",creative_writing,hard,high,355,52,89,0,0,0,0,0,0,1,0.175,0.0,0.25,0.1,0.1268,0.1371,3220,35827,0.0,0.015963,0.2311,0.8575,LOCAL
creative_writing_067,"Write a story chapter set in a society where memories are traded as commodities in a database. The plot follows a 'memory auditor' who discovers a forged memory fragment inside the mind of a prominent politician, tracing how the forgery was constructed by blending historical records with neural simulation codes, analyzing the ethical implications.",creative_writing,hard,high,349,54,88,0,0,0,0,0,1,2,0.1875,0.2625,0.25,0.0,0.1265,0.2226,3362,3683,0.0,0.00901,0.3011,0.92,REMOTE
